epoch,total_loss,task_loss,pde_loss,boundary_loss,field_target_loss,geom_constraint_loss,min_value_loss,field_upper_boundary_loss,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,weight_boundary,weight_field_target,weight_field_upper_boundary,weight_geom_constraint,weight_min_value,weight_pde
227,1.8732261657714844,2.6719813346862793,10113.314453125,0.5000156164169312,15.992342948913574,8.734787115827203e-09,0.0,2.5513613763905596e-06,1.518118143081665,1.5165400505065918,1.515777349472046,1.5154844522476196,1.5153836011886597,1.5153392553329468,2.115316867828369,2.5149829387664795,1.1249908208847046,1.1250247955322266,1.125051498413086,1.6250123977661133,3.0170798301696777,3.015982151031494,3.0155065059661865,3.015336036682129,3.0152676105499268,3.015240430831909,1.5152238607406616,1.5147924423217773,1.5145483016967773,1.5139546394348145,1.5124294757843018,1.5070246458053589,1.247199535369873,0.9799052476882935,1.087475061416626,1.336320161819458,1.256085753440857,0.9999997019767761
228,1.8775851726531982,2.679964780807495,10113.314453125,0.5010525584220886,15.987011909484863,6.265509000513703e-09,0.0,1.2713016076304484e-05,1.5181269645690918,1.516546368598938,1.5157829523086548,1.515489935874939,1.5153892040252686,1.5153452157974243,2.115323305130005,2.5149881839752197,1.1249876022338867,1.1250215768814087,1.1250481605529785,1.6250091791152954,3.0170867443084717,3.0159876346588135,3.0155117511749268,3.015341281890869,3.015273094177246,3.0152463912963867,1.5152302980422974,1.5147972106933594,1.514552116394043,1.5139563083648682,1.5124260187149048,1.5070040225982666,1.248308539390564,0.9798908233642578,1.0881294012069702,1.3378586769104004,1.2573424577713013,0.9999997019767761
229,1.8734266757965088,2.6794323921203613,10113.314453125,0.5010213255882263,15.99119758605957,4.456524038687348e-09,0.0,1.0568831385171507e-05,1.5181362628936768,1.5165526866912842,1.5157884359359741,1.5154954195022583,1.5153948068618774,1.5153511762619019,2.1153297424316406,2.5149929523468018,1.1249845027923584,1.1250184774398804,1.1250450611114502,1.625006079673767,3.0170936584472656,3.015993118286133,3.015516996383667,3.0153465270996094,3.0152785778045654,3.015252113342285,1.5152366161346436,1.5148015022277832,1.5145553350448608,1.5139573812484741,1.5124218463897705,1.5069830417633057,1.249416708946228,0.9798762798309326,1.08878493309021,1.339397668838501,1.2586003541946411,0.9999997615814209
230,1.8669729232788086,2.676603317260742,10113.314453125,0.4993285536766052,15.974652290344238,2.954948286060244e-09,0.0,1.0399596249044407e-05,1.5181469917297363,1.5165609121322632,1.5157960653305054,1.515502691268921,1.5154017210006714,1.5153577327728271,2.1153361797332764,2.5149970054626465,1.1249815225601196,1.1250154972076416,1.1250420808792114,1.6250030994415283,3.0171024799346924,3.016000747680664,3.01552414894104,3.015353202819824,3.015284776687622,3.015258312225342,1.515242576599121,1.5148048400878906,1.514556646347046,1.5139552354812622,1.5124125480651855,1.5069547891616821,1.250524878501892,0.9798751473426819,1.0894415378570557,1.3409373760223389,1.2598596811294556,0.9999998807907104
231,1.8635287284851074,2.6767964363098145,10113.314453125,0.49975332617759705,15.990797996520996,1.760781742632389e-09,0.0,7.2254442784469575e-06,1.5181585550308228,1.5165696144104004,1.5158036947250366,1.5155097246170044,1.5154082775115967,1.5153640508651733,2.115342617034912,2.515000820159912,1.1249786615371704,1.1250126361846924,1.1250392198562622,1.625000238418579,3.0171117782592773,3.0160086154937744,3.015531063079834,3.01535964012146,3.0152907371520996,3.0152642726898193,1.5152485370635986,1.514807939529419,1.5145577192306519,1.5139530897140503,1.5124037265777588,1.5069278478622437,1.2516330480575562,0.9798731803894043,1.090099573135376,1.342477798461914,1.2611202001571655,0.9999998807907104
232,1.8625445365905762,2.679447650909424,10113.314453125,0.5006293058395386,15.972369194030762,9.313225746154785e-10,0.0,1.0464930710440967e-05,1.5181703567504883,1.5165791511535645,1.5158125162124634,1.5155184268951416,1.515417218208313,1.5153738260269165,2.115353584289551,2.5150115489959717,1.1249760389328003,1.1250100135803223,1.125036597251892,1.624997615814209,3.0171217918395996,3.016017436981201,3.0155394077301025,3.0153679847717285,3.0152995586395264,3.0152742862701416,1.515259861946106,1.5148186683654785,1.5145686864852905,1.5139636993408203,1.5124118328094482,1.506923794746399,1.2527402639389038,0.9798852205276489,1.0907589197158813,1.344018578529358,1.262381911277771,0.9999996423721313
233,1.857213020324707,2.677764415740967,10113.314453125,0.500347375869751,15.984149932861328,4.4019543565809727e-10,0.0,6.231042789295316e-06,1.5181833505630493,1.516589879989624,1.5158225297927856,1.5155282020568848,1.5154272317886353,1.5153846740722656,2.115365743637085,2.5150232315063477,1.1249736547470093,1.1250076293945312,1.125034213066101,1.624995231628418,3.0171329975128174,3.0160274505615234,3.0155489444732666,3.0153775215148926,3.0153095722198486,3.0152852535247803,1.5152722597122192,1.5148303508758545,1.5145806074142456,1.5139750242233276,1.5124201774597168,1.50691819190979,1.2538472414016724,0.9799003601074219,1.0914196968078613,1.345560073852539,1.2636449337005615,0.9999996423721313
234,1.8541958332061768,2.6783976554870605,10113.314453125,0.49940016865730286,15.975638389587402,1.1004885891452432e-10,0.0,9.14963584364159e-06,1.518195390701294,1.5165997743606567,1.5158315896987915,1.5155367851257324,1.5154356956481934,1.5153934955596924,2.115375280380249,2.515031576156616,1.1249713897705078,1.1250053644180298,1.1250319480895996,1.6249929666519165,3.0171432495117188,3.0160365104675293,3.015557289123535,3.015385627746582,3.015317678451538,3.015294075012207,1.5152816772460938,1.5148383378982544,1.51458740234375,1.5139795541763306,1.5124191045761108,1.506899118423462,1.2549540996551514,0.9799249172210693,1.0920816659927368,1.347102165222168,1.2649091482162476,0.9999997019767761
235,1.851806879043579,2.6796679496765137,10113.314453125,0.4998493492603302,15.97950553894043,3.637978807091713e-12,0.0,8.828848876873963e-06,1.5182089805603027,1.5166113376617432,1.5158421993255615,1.5155467987060547,1.515445351600647,1.5154030323028564,2.115385055541992,2.5150396823883057,1.1249693632125854,1.1250033378601074,1.1250299215316772,1.6249909400939941,3.017155170440674,3.016047239303589,3.0155673027038574,3.015394926071167,3.015326738357544,3.015303134918213,1.5152910947799683,1.5148459672927856,1.514593482017517,1.5139827728271484,1.5124160051345825,1.5068777799606323,1.2560607194900513,0.9799545407295227,1.092745065689087,1.3486448526382446,1.2661747932434082,0.9999998807907104
236,1.8454822301864624,2.677006959915161,10113.314453125,0.5002537965774536,15.9913911819458,3.2741809263825417e-11,0.0,1.532265855530568e-06,1.518221378326416,1.5166219472885132,1.5158520936965942,1.5155560970306396,1.5154545307159424,1.5154123306274414,2.1153948307037354,2.5150485038757324,1.1249675750732422,1.1250015497207642,1.125028133392334,1.6249891519546509,3.0171661376953125,3.016057014465332,3.0155766010284424,3.0154037475585938,3.0153355598449707,3.0153121948242188,1.5153007507324219,1.5148544311523438,1.5146009922027588,1.5139882564544678,1.5124163627624512,1.5068613290786743,1.2571669816970825,0.9799787402153015,1.0934098958969116,1.3501882553100586,1.2674416303634644,0.9999998807907104
237,1.8471651077270508,2.682346820831299,10113.314453125,0.5001583695411682,15.9845552444458,1.7826096154749393e-10,0.0,9.933461114997044e-06,1.5182363986968994,1.5166343450546265,1.5158631801605225,1.5155662298202515,1.5154640674591064,1.515421748161316,2.1154046058654785,2.51505708694458,1.124966025352478,1.125,1.1250265836715698,1.6249876022338867,3.017179012298584,3.01606822013855,3.0155868530273438,3.0154130458831787,3.0153443813323975,3.0153212547302246,1.5153101682662964,1.5148626565933228,1.5146081447601318,1.5139933824539185,1.5124167203903198,1.5068473815917969,1.2582727670669556,0.9800033569335938,1.094076156616211,1.3517322540283203,1.268709659576416,0.9999997019767761
238,1.8401737213134766,2.679011583328247,10113.314453125,0.5001584887504578,15.992474555969238,4.0108716348186135e-10,0.0,2.8446372652979335e-06,1.5182502269744873,1.5166456699371338,1.5158733129501343,1.5155755281448364,1.5154728889465332,1.5154304504394531,2.1154136657714844,2.5150651931762695,1.124964714050293,1.1249985694885254,1.1250251531600952,1.6249862909317017,3.017190933227539,3.016078472137451,3.0155961513519287,3.0154216289520264,3.015352725982666,3.015329599380493,1.5153189897537231,1.514870285987854,1.5146148204803467,1.513998031616211,1.5124166011810303,1.5068320035934448,1.2593779563903809,0.9800214767456055,1.0947439670562744,1.3532768487930298,1.2699788808822632,0.9999997019767761
239,1.8451354503631592,2.6876220703125,10113.314453125,0.5009477734565735,15.982308387756348,6.148184183984995e-10,0.0,1.4873608961352147e-05,1.5182684659957886,1.5166593790054321,1.515884280204773,1.5155845880508423,1.5154809951782227,1.5154383182525635,2.115421772003174,2.5150725841522217,1.1249635219573975,1.1249973773956299,1.1250239610671997,1.6249850988388062,3.0172061920166016,3.016090154647827,3.0156054496765137,3.0154294967651367,3.015360116958618,3.0153372287750244,1.5153272151947021,1.5148775577545166,1.5146214962005615,1.5140035152435303,1.5124186277389526,1.5068213939666748,1.260482668876648,0.9800419211387634,1.0954127311706543,1.3548221588134766,1.2712496519088745,0.9999997019767761
240,1.8421188592910767,2.6882550716400146,10113.314453125,0.5013576149940491,15.985068321228027,9.313225746154785e-10,0.0,1.3733617379330099e-05,1.5182888507843018,1.516674280166626,1.5158958435058594,1.5155940055847168,1.515489101409912,1.5154459476470947,2.115429401397705,2.5150794982910156,1.124962568283081,1.1249964237213135,1.1250230073928833,1.6249841451644897,3.0172228813171387,3.0161025524139404,3.015615224838257,3.015437602996826,3.015367269515991,3.0153443813323975,1.5153347253799438,1.514884352684021,1.5146276950836182,1.514008641242981,1.512420654296875,1.5068122148513794,1.2615864276885986,0.9800617694854736,1.0960825681686401,1.3563681840896606,1.2725214958190918,0.9999997615814209
241,1.8335962295532227,2.683379888534546,10113.314453125,0.49966195225715637,15.975090980529785,1.178705133497715e-09,0.0,9.64951868809294e-06,1.5183082818984985,1.5166890621185303,1.5159075260162354,1.5156030654907227,1.5154962539672852,1.5154519081115723,2.1154346466064453,2.515083074569702,1.1249618530273438,1.1249957084655762,1.1250221729278564,1.6249834299087524,3.0172390937805176,3.016115188598633,3.015625,3.0154449939727783,3.0153732299804688,3.0153493881225586,1.5153393745422363,1.5148872137069702,1.5146288871765137,1.5140068531036377,1.5124131441116333,1.5067893266677856,1.2626899480819702,0.980089008808136,1.096753716468811,1.3579148054122925,1.2737946510314941,0.9999998807907104
242,1.828839898109436,2.6822776794433594,10113.314453125,0.49988096952438354,15.990582466125488,1.3133103493601084e-09,0.0,4.897499820799567e-06,1.5183278322219849,1.516703724861145,1.5159187316894531,1.5156116485595703,1.5155029296875,1.5154575109481812,2.1154396533966064,2.5150864124298096,1.124961256980896,1.1249951124191284,1.1250215768814087,1.6249828338623047,3.0172553062438965,3.016127347946167,3.015634298324585,3.0154519081115723,3.015378713607788,3.0153541564941406,1.5153439044952393,1.5148900747299194,1.5146301984786987,1.5140056610107422,1.512406826019287,1.5067687034606934,1.2637933492660522,0.9801099896430969,1.0974265336990356,1.3594621419906616,1.275068998336792,0.9999997615814209
243,1.830216884613037,2.6873013973236084,10113.314453125,0.5006308555603027,15.970670700073242,1.5288605936802924e-09,0.0,1.2248853636265267e-05,1.5183461904525757,1.5167182683944702,1.515930414199829,1.5156211853027344,1.515511393547058,1.5154658555984497,2.1154487133026123,2.5150961875915527,1.1249608993530273,1.1249947547912598,1.12502121925354,1.624982476234436,3.017271041870117,3.0161397457122803,3.0156443119049072,3.015460252761841,3.0153865814208984,3.015362501144409,1.5153532028198242,1.5149002075195312,1.5146414041519165,1.5140177011489868,1.5124183893203735,1.5067728757858276,1.2648961544036865,0.980141282081604,1.0981004238128662,1.361010193824768,1.276344895362854,0.9999997615814209
244,1.823899269104004,2.6846399307250977,10113.314453125,0.500360906124115,15.982497215270996,1.6043486539274454e-09,0.0,6.4383712015114725e-06,1.5183639526367188,1.5167326927185059,1.515942096710205,1.5156307220458984,1.5155198574066162,1.5154744386672974,2.1154582500457764,2.5151069164276123,1.1249606609344482,1.1249945163726807,1.125020980834961,1.624982237815857,3.017286539077759,3.0161521434783936,3.0156543254852295,3.0154685974121094,3.015394449234009,3.015371084213257,1.5153632164001465,1.514911413192749,1.5146543979644775,1.5140323638916016,1.5124340057373047,1.50678288936615,1.2659986019134521,0.9801717400550842,1.098775863647461,1.3625589609146118,1.277621865272522,0.9999997019767761
245,1.8223909139633179,2.686785936355591,10113.314453125,0.4994124174118042,15.973833084106445,1.760781742632389e-09,0.0,1.1751414604077581e-05,1.518380880355835,1.5167458057403564,1.5159519910812378,1.515637755393982,1.515524983406067,1.5154786109924316,2.1154625415802,2.515110969543457,1.1249605417251587,1.1249943971633911,1.1250208616256714,1.6249821186065674,3.017300844192505,3.0161631107330322,3.01566219329834,3.0154740810394287,3.0153985023498535,3.0153748989105225,1.5153675079345703,1.5149153470993042,1.5146582126617432,1.5140354633331299,1.5124342441558838,1.5067716836929321,1.2671009302139282,0.980208158493042,1.0994523763656616,1.3641085624694824,1.2789000272750854,0.9999997019767761
246,1.821475863456726,2.689530611038208,10113.314453125,0.4998006820678711,15.971807479858398,1.8417267710901797e-09,0.0,1.4457049474003725e-05,1.518397331237793,1.516758918762207,1.5159618854522705,1.5156440734863281,1.5155282020568848,1.5154798030853271,2.1154625415802,2.515109062194824,1.1249605417251587,1.1249943971633911,1.1250208616256714,1.624982237815857,3.017315149307251,3.016174077987671,3.015669584274292,3.0154781341552734,3.0154001712799072,3.0153751373291016,1.5153669118881226,1.5149128437042236,1.5146539211273193,1.5140279531478882,1.5124202966690063,1.5067411661148071,1.2682031393051147,0.9802511930465698,1.1001302003860474,1.3656586408615112,1.2801796197891235,0.9999997615814209
247,1.8153554201126099,2.687075614929199,10113.314453125,0.5010190010070801,15.993481636047363,1.8417267710901797e-09,0.0,4.77868798043346e-06,1.5184125900268555,1.5167710781097412,1.515971064567566,1.5156501531600952,1.5155315399169922,1.5154814720153809,2.1154632568359375,2.515108346939087,1.1249607801437378,1.1249946355819702,1.1250211000442505,1.624982476234436,3.0173282623291016,3.0161843299865723,3.015676736831665,3.015482187271118,3.01540207862854,3.015376091003418,1.5153673887252808,1.5149117708206177,1.5146514177322388,1.514022946357727,1.5124099254608154,1.5067150592803955,1.2693043947219849,0.9802817702293396,1.1008095741271973,1.367209553718567,1.2814604043960571,0.9999998807907104
248,1.812163233757019,2.687535047531128,10113.314453125,0.5001802444458008,15.980325698852539,1.6043486539274454e-09,0.0,7.6274018283584155e-06,1.5184268951416016,1.5167820453643799,1.5159788131713867,1.5156548023223877,1.5155338048934937,1.5154824256896973,2.115464210510254,2.515109062194824,1.1249611377716064,1.1249949932098389,1.1250214576721191,1.6249828338623047,3.0173401832580566,3.016193151473999,3.0156824588775635,3.0154850482940674,3.0154032707214355,3.0153768062591553,1.5153685808181763,1.5149128437042236,1.5146530866622925,1.5140246152877808,1.5124098062515259,1.506704568862915,1.2704054117202759,0.9803115129470825,1.1014902591705322,1.3687613010406494,1.2827425003051758,0.9999997615814209
249,1.811094045639038,2.6901156902313232,10113.314453125,0.5005900859832764,15.992461204528809,1.6043486539274454e-09,0.0,8.632499884697609e-06,1.5184407234191895,1.5167920589447021,1.5159858465194702,1.5156590938568115,1.5155359506607056,1.5154834985733032,2.1154654026031494,2.5151097774505615,1.124961495399475,1.1249953508377075,1.1250218152999878,1.6249831914901733,3.0173511505126953,3.0162012577056885,3.0156877040863037,3.0154876708984375,3.015404462814331,3.0153777599334717,1.5153700113296509,1.5149139165878296,1.5146546363830566,1.5140260457992554,1.5124094486236572,1.506693720817566,1.2715058326721191,0.9803301692008972,1.1021722555160522,1.3703137636184692,1.2840259075164795,0.9999997615814209
250,1.8060104846954346,2.688669443130493,10113.314453125,0.500414252281189,15.987610816955566,1.5288605936802924e-09,0.0,6.235423825273756e-06,1.5184531211853027,1.5168002843856812,1.515990972518921,1.5156611204147339,1.515535593032837,1.51548171043396,2.1154632568359375,2.515106201171875,1.1249619722366333,1.1249958276748657,1.125022292137146,1.6249836683273315,3.0173604488372803,3.016207456588745,3.015690803527832,3.0154881477355957,3.0154030323028564,3.0153756141662598,1.515367865562439,1.5149104595184326,1.514650583267212,1.514020323753357,1.512399673461914,1.5066701173782349,1.2726057767868042,0.980342447757721,1.102855920791626,1.371867060661316,1.2853105068206787,0.9999997019767761
251,1.8041107654571533,2.6903998851776123,10113.314453125,0.5005719065666199,15.991024017333984,1.3133103493601084e-09,0.0,7.331559118028963e-06,1.5184658765792847,1.516808271408081,1.5159956216812134,1.5156629085540771,1.5155351161956787,1.5154799222946167,2.1154608726501465,2.515101909637451,1.1249624490737915,1.124996304512024,1.1250227689743042,1.6249842643737793,3.0173697471618652,3.0162131786346436,3.015693426132202,3.015488386154175,3.015401601791382,3.015373468399048,1.5153656005859375,1.5149062871932983,1.5146453380584717,1.5140131711959839,1.512387752532959,1.5066440105438232,1.273705244064331,0.9803460836410522,1.1035406589508057,1.3734210729599,1.2865965366363525,0.9999997019767761
252,1.8007895946502686,2.6906988620758057,10113.314453125,0.5010350942611694,15.992463111877441,1.178705133497715e-09,0.0,5.715407496609259e-06,1.5184780359268188,1.5168157815933228,1.5160001516342163,1.5156649351119995,1.5155352354049683,1.5154788494110107,2.115459442138672,2.515098810195923,1.1249630451202393,1.1249969005584717,1.125023365020752,1.624984860420227,3.017378330230713,3.016218662261963,3.0156962871551514,3.015489101409912,3.0154008865356445,3.0153720378875732,1.515364170074463,1.51490318775177,1.5146414041519165,1.5140074491500854,1.5123777389526367,1.506621241569519,1.2748039960861206,0.9803406596183777,1.1042271852493286,1.3749758005142212,1.2878837585449219,0.9999997615814209
253,1.7961848974227905,2.689704179763794,10113.314453125,0.4995562434196472,15.983283996582031,1.051375875249505e-09,0.0,7.321589237108128e-06,1.5184922218322754,1.516825795173645,1.5160071849822998,1.515669345855713,1.5155375003814697,1.5154796838760376,2.115459680557251,2.5150973796844482,1.124963641166687,1.1249974966049194,1.1250239610671997,1.6249854564666748,3.0173892974853516,3.0162265300750732,3.0157015323638916,3.0154919624328613,3.01540207862854,3.0153725147247314,1.515364408493042,1.5149015188217163,1.514638900756836,1.5140031576156616,1.5123695135116577,1.506601333618164,1.2759027481079102,0.9803347587585449,1.1049150228500366,1.3765313625335693,1.2891722917556763,0.9999998807907104
254,1.7919120788574219,2.689040184020996,10113.314453125,0.49973613023757935,15.993946075439453,8.185452315956354e-10,0.0,3.909460701834178e-06,1.5185060501098633,1.5168352127075195,1.516013741493225,1.5156733989715576,1.5155396461486816,1.515480637550354,2.115460157394409,2.5150959491729736,1.1249643564224243,1.1249980926513672,1.1250245571136475,1.624986171722412,3.017399787902832,3.0162339210510254,3.0157063007354736,3.0154945850372314,3.0154032707214355,3.0153729915618896,1.5153647661209106,1.5148999691009521,1.514636516571045,1.5139992237091064,1.5123618841171265,1.5065827369689941,1.2770012617111206,0.9803195595741272,1.1056042909622192,1.3780876398086548,1.2904620170593262,0.9999998807907104
255,1.7905328273773193,2.6912596225738525,10113.314453125,0.5004702806472778,15.983461380004883,7.130438461899757e-10,0.0,5.941597009950783e-06,1.5185205936431885,1.5168460607528687,1.516021966934204,1.5156793594360352,1.5155439376831055,1.5154839754104614,2.1154632568359375,2.5150973796844482,1.1249650716781616,1.1249988079071045,1.1250252723693848,1.6249868869781494,3.017411470413208,3.016242742538452,3.0157127380371094,3.0154991149902344,3.015406608581543,3.015376091003418,1.5153679847717285,1.5149013996124268,1.5146369934082031,1.5139979124069214,1.5123566389083862,1.5065648555755615,1.2780991792678833,0.9803049564361572,1.106295108795166,1.379644751548767,1.2917531728744507,0.9999996423721313
256,1.786323070526123,2.690648078918457,10113.314453125,0.5003539323806763,15.987972259521484,6.148184183984995e-10,0.0,3.876569735439261e-06,1.5185350179672241,1.5168570280075073,1.5160303115844727,1.5156855583190918,1.515548586845398,1.515487790107727,2.115467071533203,2.515099287033081,1.124965786933899,1.1249995231628418,1.125025987625122,1.6249876022338867,3.017423152923584,3.016251802444458,3.015719413757324,3.0155038833618164,3.0154104232788086,3.0153794288635254,1.5153716802597046,1.5149030685424805,1.5146377086639404,1.5139967203140259,1.5123512744903564,1.5065464973449707,1.279196858406067,0.9802873134613037,1.1069873571395874,1.3812028169631958,1.2930455207824707,0.9999995231628418
257,1.7835536003112793,2.6914732456207275,10113.314453125,0.4995734989643097,15.984628677368164,4.4019543565809727e-10,0.0,6.289343218668364e-06,1.5185496807098389,1.5168681144714355,1.5160388946533203,1.515691876411438,1.5155532360076904,1.5154914855957031,2.1154704093933105,2.5151004791259766,1.1249665021896362,1.125000238418579,1.1250267028808594,1.624988317489624,3.017435073852539,3.016261100769043,3.015726327896118,3.0155088901519775,3.015414237976074,3.015382766723633,1.515375018119812,1.5149040222167969,1.5146372318267822,1.5139938592910767,1.5123435258865356,1.5065250396728516,1.2802942991256714,0.9802699089050293,1.1076810359954834,1.3827615976333618,1.2943391799926758,0.9999998807907104
258,1.78072190284729,2.6922359466552734,10113.314453125,0.49947088956832886,15.983039855957031,3.283275873400271e-10,0.0,6.963178748264909e-06,1.5185660123825073,1.5168813467025757,1.5160497426986694,1.5157004594802856,1.5155599117279053,1.515496850013733,2.1154751777648926,2.5151028633117676,1.1249672174453735,1.1250009536743164,1.1250274181365967,1.6249890327453613,3.017448902130127,3.01627254486084,3.015735626220703,3.0155158042907715,3.0154197216033936,3.0153872966766357,1.5153794288635254,1.5149059295654297,1.5146374702453613,1.5139915943145752,1.5123366117477417,1.5065054893493652,1.2813916206359863,0.9802544116973877,1.1083760261535645,1.3843212127685547,1.295634150505066,1.0
259,1.7778244018554688,2.692934036254883,10113.314453125,0.5006791353225708,15.992566108703613,2.3283064365386963e-10,0.0,3.60142416866438e-06,1.5185811519622803,1.5168936252593994,1.5160598754882812,1.515708565711975,1.515566349029541,1.5155023336410522,2.1154801845550537,2.515105962753296,1.1249679327011108,1.1250015497207642,1.1250280141830444,1.6249897480010986,3.0174615383148193,3.0162832736968994,3.015744209289551,3.0155224800109863,3.015425205230713,3.0153920650482178,1.515384316444397,1.514908790588379,1.514639139175415,1.513991355895996,1.512332558631897,1.506489634513855,1.282488465309143,0.9802327752113342,1.1090725660324097,1.3858816623687744,1.2969303131103516,0.9999997019767761
260,1.7735953330993652,2.6922929286956787,10113.314453125,0.5003212690353394,15.990675926208496,1.7826096154749393e-10,0.0,2.6611587600200437e-06,1.5185954570770264,1.5169051885604858,1.5160694122314453,1.515716314315796,1.5155726671218872,1.5155078172683716,2.115485429763794,2.5151095390319824,1.1249685287475586,1.125002145767212,1.1250286102294922,1.6249903440475464,3.0174736976623535,3.0162932872772217,3.0157523155212402,3.015528917312622,3.0154306888580322,3.015397071838379,1.5153895616531372,1.5149120092391968,1.514641284942627,1.5139917135238647,1.5123291015625,1.5064741373062134,1.283584713935852,0.9802074432373047,1.109770655632019,1.387442946434021,1.2982279062271118,0.9999995231628418
261,1.773514986038208,2.695796251296997,10113.314453125,0.5003709197044373,15.98838996887207,1.1004885891452432e-10,0.0,7.388231551885838e-06,1.518608570098877,1.516915202140808,1.5160772800445557,1.515722393989563,1.5155774354934692,1.5155116319656372,2.1154890060424805,2.515110731124878,1.1249691247940063,1.1250027418136597,1.12502920627594,1.6249909400939941,3.017484188079834,3.0163018703460693,3.015758991241455,3.015533924102783,3.015434503555298,3.0154004096984863,1.5153930187225342,1.5149130821228027,1.5146406888961792,1.5139884948730469,1.512320876121521,1.5064513683319092,1.2846804857254028,0.980181097984314,1.1104700565338135,1.3890050649642944,1.2995268106460571,0.9999997615814209
262,1.769635796546936,2.6954989433288574,10113.314453125,0.5000595450401306,15.991167068481445,5.820766091346741e-11,0.0,6.436710918933386e-06,1.5186212062835693,1.516924262046814,1.5160841941833496,1.5157276391983032,1.5155813694000244,1.5155147314071655,2.1154918670654297,2.515110969543457,1.124969720840454,1.1250033378601074,1.1250298023223877,1.624991536140442,3.017493724822998,3.0163094997406006,3.0157647132873535,3.015538215637207,3.015437602996826,3.0154030323028564,1.5153956413269043,1.5149130821228027,1.514638900756836,1.5139838457107544,1.5123106241226196,1.5064258575439453,1.2857757806777954,0.980151891708374,1.1111706495285034,1.3905681371688843,1.300826907157898,1.0
263,1.7638795375823975,2.6933207511901855,10113.314453125,0.5003140568733215,15.992937088012695,3.2741809263825417e-11,0.0,1.4183431176206795e-06,1.5186327695846558,1.516932725906372,1.5160906314849854,1.5157326459884644,1.5155853033065796,1.5155179500579834,2.115494966506958,2.5151121616363525,1.1249701976776123,1.1250038146972656,1.125030279159546,1.6249921321868896,3.017502546310425,3.0163166522979736,3.015770196914673,3.0155422687530518,3.0154409408569336,3.0154058933258057,1.5153987407684326,1.5149141550064087,1.5146387815475464,1.513981580734253,1.5123038291931152,1.5064054727554321,1.2868708372116089,0.9801188111305237,1.1118730306625366,1.392132043838501,1.3021284341812134,0.9999997615814209
264,1.7617175579071045,2.6947319507598877,10113.314453125,0.5005236268043518,15.993371963500977,8.185452315956354e-12,0.0,2.260215978822089e-06,1.5186434984207153,1.5169405937194824,1.5160967111587524,1.515737533569336,1.5155892372131348,1.5155214071273804,2.1154983043670654,2.5151140689849854,1.1249706745147705,1.1250042915344238,1.125030755996704,1.6249926090240479,3.0175106525421143,3.0163233280181885,3.015775442123413,3.0155463218688965,3.015444278717041,3.015408992767334,1.51540207862854,1.5149158239364624,1.5146394968032837,1.513980507850647,1.512298822402954,1.506387710571289,1.287965178489685,0.9800825715065002,1.1125768423080444,1.393696665763855,1.3034311532974243,0.9999996423721313
265,1.7582945823669434,2.694878101348877,10113.314453125,0.4996328353881836,15.986359596252441,3.637978807091713e-12,0.0,4.241599981469335e-06,1.5186539888381958,1.5169482231140137,1.51610267162323,1.5157421827316284,1.5155929327011108,1.5155243873596191,2.1155009269714355,2.5151150226593018,1.1249711513519287,1.125004768371582,1.1250312328338623,1.624993085861206,3.0175185203552246,3.016329765319824,3.015780448913574,3.015550136566162,3.0154473781585693,3.015411615371704,1.5154045820236206,1.5149165391921997,1.5146387815475464,1.5139774084091187,1.5122910737991333,1.506366491317749,1.2890594005584717,0.9800498485565186,1.1132819652557373,1.395262360572815,1.3047351837158203,0.9999997019767761
266,1.7543853521347046,2.6945409774780273,10113.314453125,0.4999575614929199,15.995767593383789,9.094947017729282e-13,0.0,1.2194674354759627e-06,1.5186635255813599,1.516955018043518,1.5161080360412598,1.5157463550567627,1.5155961513519287,1.5155270099639893,2.1155033111572266,2.515115737915039,1.1249715089797974,1.1250051259994507,1.125031590461731,1.6249934434890747,3.0175256729125977,3.0163354873657227,3.015784978866577,3.0155534744262695,3.0154500007629395,3.015413761138916,1.5154067277908325,1.514917016029358,1.5146379470825195,1.5139743089675903,1.512283444404602,1.5063459873199463,1.2901533842086792,0.9800125956535339,1.1139886379241943,1.3968288898468018,1.306040644645691,0.9999997615814209
267,1.751948595046997,2.695671319961548,10113.314453125,0.5002826452255249,15.992591857910156,3.637978807091713e-12,0.0,1.7302342030234286e-06,1.5186724662780762,1.5169613361358643,1.5161129236221313,1.5157502889633179,1.515599250793457,1.5155296325683594,2.1155059337615967,2.5151169300079346,1.124971866607666,1.1250054836273193,1.1250319480895996,1.6249938011169434,3.0175323486328125,3.016340732574463,3.015789031982422,3.015556812286377,3.0154526233673096,3.015416145324707,1.515409231185913,1.5149179697036743,1.5146377086639404,1.5139721632003784,1.5122768878936768,1.5063263177871704,1.291246771812439,0.979974627494812,1.1146968603134155,1.3983962535858154,1.3073474168777466,0.9999998807907104
